,gender,agecat,area,traffic_index,veh_value00,veh_ageIndex,credit_score,age,claim_ind,veh_body2,num_claims,claim_amount
50889,F,4,A,72,2.54,3,92,53,0,SEDAN,0,0.0
50890,M,5,F,28,3.38,4,78,58,0,STNWG,0,0.0
50891,F,2,B,120,6.07,2,53,26,0,UTE,0,0.0
50892,M,3,F,162,2.31,3,94,36,0,SEDAN,0,0.0
50893,F,5,A,100,2.49,4,95,58,0,PANVN,0,0.0
50894,F,2,C,100,7.21,1,89,28,0,STNWG,0,0.0
50895,F,3,C,143,4.38,4,87,38,0,STNWG,0,0.0
50896,M,1,B,78,6.52,3,81,22,0,STNWG,0,0.0
50897,M,2,A,43,2.79,1,92,31,0,HBACK,0,0.0
50898,F,3,C,63,3.04,4,59,43,0,MIBUS,0,0.0
50899,F,4,C,144,4.44,2,67,50,0,SEDAN,0,0.0
50900,F,5,B,113,1.95,3,14,64,0,HBACK,0,0.0
50901,M,3,B,100,1.98,4,57,43,0,STNWG,0,0.0
50902,F,4,A,133,11.56,1,49,45,0,SEDAN,0,0.0
50903,M,2,C,85,2.54,3,79,29,0,SEDAN,0,0.0
50904,M,4,B,106,3.38,3,91,50,0,SEDAN,0,0.0
50905,M,4,C,121,2.11,4,92,52,0,SEDAN,0,0.0
50906,M,3,A,104,3.69,2,14,38,0,SEDAN,0,0.0
50907,F,1,C,92,3.42,3,41,18,0,HDTOP,0,0.0
50908,M,1,F,62,5.67,2,85,20,0,TRUCK,0,0.0
50909,F,6,A,100,3.66,2,61,81,0,SEDAN,0,0.0
50910,M,3,C,110,3.38,2,62,35,1,SEDAN,1,1948.38
50911,F,6,A,109,3.5,2,86,68,0,HBACK,0,0.0
50912,F,3,D,71,2.37,3,69,38,0,SEDAN,0,0.0
50913,F,3,B,59,2.19,3,91,40,0,HBACK,0,0.0
50914,F,2,C,83,3.74,2,93,26,0,HBACK,0,0.0
50915,F,5,B,100,3.38,4,81,60,0,HDTOP,0,0.0
50916,F,2,C,136,3.46,1,72,33,0,HBACK,0,0.0
50917,M,2,A,75,4.79,2,71,34,0,HDTOP,0,0.0
50918,F,3,C,55,3.15,1,93,37,0,HBACK,0,0.0
50919,F,2,D,100,8.37,2,76,32,0,STNWG,0,0.0
50920,M,2,D,57,2.79,3,21,28,0,SEDAN,0,0.0
50921,F,4,C,118,2.92,2,61,49,1,HBACK,1,1859.35
50922,F,2,C,116,4.51,1,80,34,0,SEDAN,0,0.0
50923,M,3,B,152,2.84,3,74,44,0,TRUCK,0,0.0
50924,F,3,D,48,1.64,4,99,44,0,MIBUS,0,0.0
50925,M,2,E,132,2.91,4,59,25,0,STNWG,0,0.0
50926,M,2,D,100,2.84,4,86,31,0,HDTOP,0,0.0
50927,M,3,E,138,3.69,2,38,36,0,HBACK,0,0.0
50928,M,5,C,100,3.38,2,86,55,0,STNWG,0,0.0
50929,F,4,D,77,2.58,3,98,54,0,PANVN,0,0.0
50930,F,3,B,75,2.82,2,84,44,0,HBACK,0,0.0
50931,M,3,B,100,2.66,4,40,35,0,HBACK,0,0.0
50932,F,6,A,102,5.0,3,52,90,0,STNWG,0,0.0
50933,M,3,B,100,4.56,1,20,42,0,SEDAN,0,0.0
50934,F,4,B,100,3.15,1,96,55,0,HBACK,0,0.0
50935,F,6,B,100,3.38,2,83,72,1,SEDAN,1,2009.84
50936,F,2,E,100,7.33,2,80,33,0,UTE,0,0.0
50937,M,3,B,84,0.87,4,91,43,0,HBACK,0,0.0
50938,M,3,C,50,5.19,1,84,45,0,HBACK,0,0.0
50939,F,4,C,41,2.58,3,83,45,0,SEDAN,0,0.0
50940,M,5,C,104,4.17,1,69,56,0,SEDAN,0,0.0
50941,M,4,B,73,2.66,3,91,47,0,SEDAN,0,0.0
50942,F,5,A,115,3.93,2,91,64,0,STNWG,0,0.0
50943,M,2,F,100,6.39,3,17,33,1,STNWG,1,1942.69
50944,F,2,B,114,3.38,3,78,27,0,HBACK,0,0.0
50945,M,5,C,100,2.96,4,58,58,0,HDTOP,0,0.0
50946,F,6,E,92,3.17,2,55,82,0,SEDAN,0,0.0
50947,F,4,A,152,4.28,4,96,49,0,STNWG,0,0.0
50948,F,2,D,133,5.96,1,85,26,0,SEDAN,0,0.0
50949,F,2,C,56,3.25,2,69,27,0,SEDAN,0,0.0
50950,F,5,C,100,3.03,2,83,60,0,HBACK,0,0.0
50951,M,4,C,76,10.02,1,45,45,1,STNWG,1,1974.18
50952,M,4,C,54,0.86,4,68,52,0,HBACK,0,0.0
50953,M,4,A,84,0.78,4,88,49,0,SEDAN,0,0.0
50954,M,2,C,145,0.99,4,90,29,0,SEDAN,0,0.0
50955,F,6,C,100,3.38,2,83,95,0,HBACK,0,0.0
50956,F,5,A,72,4.56,2,47,58,0,SEDAN,0,0.0
50957,F,4,C,100,5.18,1,78,46,0,HBACK,0,0.0
50958,M,3,A,67,5.12,1,90,39,0,SEDAN,0,0.0
50959,M,6,A,106,3.38,2,87,82,0,HBACK,0,0.0
50960,F,3,B,100,3.58,3,16,40,0,SEDAN,0,0.0
50961,M,3,A,148,2.22,4,92,42,0,HDTOP,0,0.0
50962,M,1,A,89,10.02,1,92,22,0,STNWG,0,0.0
50963,F,3,A,100,2.1,3,53,37,0,SEDAN,0,0.0
50964,M,6,A,105,3.58,3,79,82,0,SEDAN,0,0.0
50965,F,5,C,133,4.21,2,87,62,0,SEDAN,0,0.0
50966,M,3,D,74,9.77,2,85,36,0,STNWG,0,0.0
50967,F,4,C,135,3.09,1,51,50,0,HBACK,0,0.0
50968,F,6,C,63,4.44,1,60,66,0,HBACK,0,0.0
50969,F,3,C,110,2.67,3,87,36,0,STNWG,0,0.0
50970,F,6,E,100,0.94,4,16,89,0,STNWG,0,0.0
50971,F,4,C,100,1.68,4,88,52,0,SEDAN,0,0.0
50972,M,5,A,100,12.84,1,62,58,0,STNWG,0,0.0
50973,F,5,C,77,2.13,4,94,63,0,SEDAN,0,0.0
50974,M,4,B,173,3.88,2,81,49,0,COUPE,0,0.0
50975,M,6,B,66,2.19,3,95,107,0,SEDAN,0,0.0
50976,F,2,C,159,3.54,2,79,28,0,HBACK,0,0.0
50977,F,3,E,100,2.1,3,79,37,0,SEDAN,0,0.0
50978,M,4,D,163,5.47,2,70,54,0,STNWG,0,0.0
50979,F,2,B,65,0.78,4,98,30,1,HBACK,1,2040.0
50980,F,3,C,83,2.4,4,87,44,1,SEDAN,1,2100.12
50981,F,2,B,57,3.38,2,20,28,0,SEDAN,0,0.0
50982,F,1,D,83,3.78,1,84,23,0,HBACK,0,0.0
50983,M,6,C,75,3.44,4,73,70,0,STNWG,0,0.0
50984,F,2,C,51,5.35,1,64,34,0,SEDAN,0,0.0
50985,F,5,B,118,3.51,2,71,59,0,SEDAN,0,0.0
50986,F,2,D,94,1.59,4,76,29,0,SEDAN,0,0.0
50987,M,1,D,126,5.55,3,92,23,0,STNWG,0,0.0
50988,M,4,A,93,5.26,2,87,47,0,STNWG,0,0.0
50989,M,4,B,110,3.5,3,79,50,0,UTE,0,0.0
50990,M,6,E,100,6.29,3,91,100,0,HDTOP,0,0.0
50991,M,6,C,75,1.64,4,65,96,0,HBACK,0,0.0
50992,F,1,C,69,1.98,3,70,22,0,HBACK,0,0.0
50993,F,5,A,100,3.38,3,81,55,0,SEDAN,0,0.0
50994,M,2,E,98,7.92,2,87,32,0,STNWG,0,0.0
50995,M,5,B,113,7.94,1,46,59,0,UTE,0,0.0
50996,F,2,A,100,3.0,3,77,26,0,HBACK,0,0.0
50997,F,5,D,38,1.78,3,88,62,0,HBACK,0,0.0
50998,M,4,D,123,3.38,2,12,49,0,UTE,0,0.0
50999,M,1,C,47,2.7,2,90,19,0,HBACK,0,0.0
51000,F,3,F,79,2.34,3,84,37,0,STNWG,0,0.0
51001,F,5,A,45,3.38,2,81,64,0,HBACK,0,0.0
51002,M,2,A,92,2.37,4,84,29,0,HDTOP,0,0.0
51003,F,3,A,63,7.92,3,82,40,0,STNWG,0,0.0
51004,M,3,C,110,2.37,3,64,40,0,SEDAN,0,0.0
51005,M,6,C,32,1.84,4,46,106,0,SEDAN,0,0.0
51006,M,1,F,62,2.82,4,78,24,0,HDTOP,0,0.0
51007,F,4,B,120,1.35,4,83,53,0,HBACK,0,0.0
51008,M,2,C,128,1.02,4,84,31,0,SEDAN,0,0.0
51009,M,4,C,119,3.74,3,77,50,0,HDTOP,0,0.0
51010,M,3,B,86,3.38,2,90,36,0,HBACK,0,0.0
51011,F,4,B,93,7.44,2,81,51,0,STNWG,0,0.0
51012,F,1,A,98,5.0,3,89,16,0,STNWG,0,0.0
51013,M,1,A,75,4.6,4,92,21,1,STNWG,2,3924.28
51014,M,5,E,151,9.31,2,70,59,1,STNWG,1,1851.19
51015,M,2,D,100,0.99,4,63,29,0,PANVN,0,0.0
51016,F,1,C,69,3.99,2,69,20,0,HBACK,0,0.0
51017,F,6,C,165,3.58,1,81,85,0,SEDAN,0,0.0
51018,F,4,C,37,4.17,2,82,51,0,SEDAN,0,0.0
51019,F,3,E,121,1.71,4,94,45,0,PANVN,0,0.0
51020,M,4,A,33,8.85,3,88,50,0,STNWG,0,0.0
51021,F,2,B,65,3.38,2,81,29,0,HBACK,0,0.0
51022,M,4,A,149,3.38,2,99,54,0,STNWG,0,0.0
51023,F,5,D,100,2.21,3,83,56,0,SEDAN,0,0.0
51024,F,3,D,95,5.47,1,83,42,0,SEDAN,0,0.0
51025,F,3,E,101,2.85,1,85,39,0,HBACK,0,0.0
51026,M,3,E,38,4.65,3,84,41,0,STNWG,0,0.0
51027,F,4,C,126,3.38,2,81,51,1,HBACK,1,2203.85
51028,M,5,E,56,3.38,2,72,57,0,STNWG,0,0.0
51029,F,5,A,153,5.99,1,65,61,0,SEDAN,0,0.0
51030,F,4,F,63,4.44,1,70,50,0,SEDAN,0,0.0
51031,M,5,B,100,1.62,3,89,55,0,HBACK,0,0.0
51032,F,3,C,73,3.01,4,69,39,1,STNWG,1,1929.62
51033,F,2,A,164,1.89,3,75,34,0,HBACK,0,0.0
51034,M,1,C,139,4.14,3,92,20,0,SEDAN,0,0.0
51035,M,3,C,91,5.58,2,65,36,0,STNWG,0,0.0
51036,M,4,D,58,4.88,2,87,54,0,STNWG,0,0.0
51037,F,3,A,100,3.74,2,60,39,0,SEDAN,0,0.0
51038,F,3,A,167,6.95,1,94,36,1,STNWG,1,1879.39
51039,M,5,C,76,6.93,2,96,57,0,STNWG,0,0.0
51040,M,2,D,79,1.86,4,81,31,1,STNWG,1,1839.64
51041,M,6,A,112,3.81,1,71,77,0,HBACK,0,0.0
51042,F,5,C,97,3.38,2,13,64,0,SEDAN,0,0.0
51043,F,2,A,100,5.54,3,65,27,0,STNWG,0,0.0
51044,F,2,D,100,1.84,4,92,33,0,SEDAN,0,0.0
51045,F,6,A,100,3.38,2,75,83,0,SEDAN,0,0.0
51046,F,4,C,120,2.62,2,97,50,0,HBACK,0,0.0
51047,F,1,C,63,3.96,2,100,21,0,SEDAN,0,0.0
51048,M,4,F,148,8.05,2,55,46,0,STNWG,0,0.0
51049,F,3,C,61,4.75,3,96,38,0,STNWG,0,0.0
51050,M,3,F,26,5.16,3,12,38,0,HDTOP,0,0.0
51051,M,3,F,93,9.0,2,50,42,0,STNWG,0,0.0
51052,F,3,C,88,5.35,2,97,38,0,STNWG,0,0.0
51053,F,4,F,67,6.6,3,92,45,0,STNWG,0,0.0
51054,F,3,B,92,2.88,4,74,37,0,STNWG,0,0.0
51055,M,2,F,84,6.13,2,63,33,0,UTE,0,0.0
51056,M,1,A,116,1.68,4,98,20,0,STNWG,0,0.0
51057,F,5,D,100,3.1,1,97,61,0,HBACK,0,0.0
51058,F,4,B,47,3.38,4,81,47,0,STNWG,0,0.0
51059,M,6,D,90,2.62,3,88,80,0,SEDAN,0,0.0
51060,M,2,C,100,2.22,2,80,31,0,HBACK,0,0.0
51061,F,6,A,100,3.6,1,85,91,0,HBACK,0,0.0
51062,M,6,C,99,3.38,1,59,84,0,TRUCK,0,0.0
51063,M,6,C,91,1.29,4,82,67,0,UTE,0,0.0
51064,M,1,A,104,10.04,1,95,19,0,TRUCK,0,0.0
51065,F,4,C,60,4.29,2,82,52,1,SEDAN,1,2153.04
51066,M,5,B,129,1.94,3,50,56,0,SEDAN,0,0.0
51067,F,3,D,127,3.38,2,75,44,0,STNWG,0,0.0
51068,F,2,B,133,1.59,4,75,34,0,SEDAN,0,0.0
51069,M,4,C,125,5.67,1,81,48,0,SEDAN,0,0.0
51070,M,2,A,100,2.39,3,80,34,0,HBACK,0,0.0
51071,F,3,D,138,5.7,2,97,41,1,STNWG,1,2079.94
51072,M,1,A,36,7.2,2,57,23,1,SEDAN,1,2151.27
51073,F,5,C,130,3.38,2,87,61,0,UTE,0,0.0
51074,M,5,D,80,3.54,4,65,60,0,HDTOP,0,0.0
51075,F,6,D,132,9.02,2,13,68,0,STNWG,0,0.0
51076,F,3,E,147,4.35,4,61,40,0,STNWG,0,0.0
51077,M,4,B,112,2.66,4,96,52,0,HDTOP,0,0.0
51078,F,2,B,100,3.15,1,90,34,1,HBACK,1,1843.83
51079,M,1,D,97,3.29,3,96,18,0,HBACK,0,0.0
51080,M,1,B,97,1.41,2,81,21,0,UTE,0,0.0
51081,M,2,E,100,4.68,3,94,33,0,STNWG,0,0.0
51082,F,4,C,52,3.42,3,68,51,0,UTE,0,0.0
51083,F,2,C,100,1.84,4,56,32,0,SEDAN,0,0.0
51084,F,2,B,46,2.7,2,75,30,1,SEDAN,1,1654.93
51085,F,4,B,33,2.85,3,84,48,0,UTE,0,0.0
51086,F,2,B,128,6.52,2,92,34,0,STNWG,0,0.0
51087,F,4,D,127,4.29,1,51,51,0,HBACK,0,0.0
51088,M,2,C,67,5.03,1,89,32,0,SEDAN,0,0.0
51089,M,5,C,145,4.05,3,61,57,0,STNWG,0,0.0
51090,F,5,B,126,1.84,3,65,56,0,HBACK,0,0.0
51091,F,2,F,104,3.38,2,81,30,0,HBACK,0,0.0
51092,F,2,C,51,3.01,3,67,32,0,SEDAN,0,0.0
51093,F,1,B,137,4.12,3,92,15,0,STNWG,0,0.0
51094,F,4,B,100,3.38,2,79,53,0,STNWG,0,0.0
51095,F,4,A,60,3.12,3,98,47,1,HBACK,1,2131.39
51096,F,4,C,102,1.78,4,94,50,0,SEDAN,0,0.0
51097,F,3,F,137,3.38,2,86,35,0,STNWG,0,0.0
51098,F,4,B,100,2.56,3,98,49,0,SEDAN,0,0.0
51099,M,4,D,105,3.38,4,71,50,0,STNWG,0,0.0
51100,M,5,C,114,38.2,1,16,56,0,SEDAN,0,0.0
51101,M,3,B,78,5.55,2,92,43,0,SEDAN,0,0.0
51102,F,6,A,115,4.14,1,14,96,0,HBACK,0,0.0
51103,F,3,B,155,3.42,2,74,44,0,SEDAN,0,0.0
51104,M,2,C,78,3.38,1,22,34,0,SEDAN,0,0.0
51105,F,3,A,69,2.79,3,96,45,0,HBACK,0,0.0
51106,F,3,C,89,4.09,2,83,37,0,HBACK,0,0.0
51107,M,6,A,88,1.71,4,92,88,0,SEDAN,0,0.0
51108,F,2,A,109,9.93,2,97,32,0,STNWG,0,0.0
51109,M,3,D,100,1.62,4,79,37,0,UTE,0,0.0
51110,F,3,C,154,3.69,2,94,43,0,SEDAN,0,0.0
51111,F,6,C,57,3.88,2,19,73,0,HBACK,0,0.0
51112,F,1,C,36,3.33,2,70,20,0,SEDAN,0,0.0
51113,M,6,B,129,6.42,2,18,110,0,STNWG,0,0.0
51114,F,4,C,54,1.58,4,88,54,0,SEDAN,0,0.0
51115,M,1,B,100,5.99,3,90,15,0,TRUCK,0,0.0
51116,M,3,A,29,3.93,2,49,38,0,HBACK,0,0.0
51117,F,4,D,74,4.02,4,93,47,0,COUPE,0,0.0
51118,M,6,D,87,8.49,1,90,94,0,UTE,0,0.0
51119,M,5,D,119,3.38,2,93,59,0,TRUCK,0,0.0
51120,F,4,D,167,6.18,3,91,49,0,STNWG,0,0.0
51121,F,2,C,180,2.79,1,39,29,0,HBACK,0,0.0
51122,M,5,F,73,9.13,3,81,61,1,STNWG,1,1975.55
51123,M,5,E,120,2.49,3,63,62,0,HBACK,0,0.0
51124,M,4,C,79,2.54,4,97,48,0,STNWG,0,0.0
51125,F,4,A,88,5.9,2,88,47,0,STNWG,0,0.0
51126,M,6,C,147,4.47,3,100,73,0,STNWG,0,0.0
51127,M,3,A,73,6.55,1,78,41,0,STNWG,0,0.0
51128,F,5,C,100,3.87,1,89,57,0,SEDAN,0,0.0
51129,F,3,F,89,8.19,2,84,35,0,STNWG,0,0.0
51130,F,2,E,91,7.41,2,86,33,0,STNWG,0,0.0
51131,M,4,C,100,2.84,2,98,45,0,HBACK,0,0.0
51132,F,2,D,175,7.62,1,69,25,0,UTE,0,0.0
51133,F,4,B,60,3.88,2,89,54,0,SEDAN,0,0.0
51134,M,4,F,87,5.8,2,71,47,0,UTE,0,0.0
51135,M,3,B,114,3.21,2,82,38,0,HBACK,0,0.0
51136,F,2,D,134,3.41,4,81,32,0,MIBUS,0,0.0
51137,F,4,C,71,1.22,4,88,48,0,HBACK,0,0.0
51138,F,4,D,128,7.43,2,64,51,0,STNWG,0,0.0
51139,F,4,C,50,3.69,4,98,47,0,MIBUS,0,0.0
51140,F,3,A,100,5.26,2,83,36,0,STNWG,0,0.0
51141,M,3,C,67,0.99,4,62,39,0,SEDAN,0,0.0
51142,M,4,D,111,3.38,1,91,46,0,STNWG,0,0.0
51143,M,3,A,83,3.38,2,93,42,0,STNWG,0,0.0
51144,M,5,C,47,2.21,3,47,61,0,SEDAN,0,0.0
51145,M,3,C,162,7.92,3,83,38,0,STNWG,0,0.0
51146,F,3,C,107,3.38,3,61,44,0,SEDAN,0,0.0
51147,F,4,B,35,3.09,1,46,46,0,HBACK,0,0.0
51148,M,6,A,88,3.1,3,91,86,0,SEDAN,0,0.0
51149,F,4,C,160,1.08,2,62,47,0,HBACK,0,0.0
51150,F,5,E,92,8.14,2,99,57,0,TRUCK,0,0.0
51151,M,4,A,61,3.38,2,70,45,0,SEDAN,0,0.0
51152,M,2,C,71,3.01,2,89,30,0,UTE,0,0.0
51153,F,3,D,141,4.5,3,72,45,0,STNWG,0,0.0
51154,F,3,C,116,8.18,1,89,40,0,STNWG,0,0.0
51155,M,5,A,100,4.5,2,16,56,0,HBACK,0,0.0
51156,M,4,B,96,4.02,2,85,49,0,SEDAN,0,0.0
51157,F,4,C,135,5.49,3,99,54,0,STNWG,0,0.0
51158,M,5,C,119,3.38,2,68,61,0,SEDAN,0,0.0
51159,M,3,B,84,0.99,4,81,45,0,SEDAN,0,0.0
51160,M,4,C,65,1.9,4,42,54,0,UTE,0,0.0
51161,F,2,B,100,3.19,2,69,32,0,SEDAN,0,0.0
51162,F,4,A,100,3.38,2,88,47,0,SEDAN,0,0.0
51163,F,2,C,114,4.19,2,51,34,0,STNWG,0,0.0
51164,F,3,C,100,2.97,3,79,42,0,SEDAN,0,0.0
51165,F,5,A,140,2.91,2,92,56,0,HBACK,0,0.0
51166,F,5,A,72,4.14,2,82,57,0,HBACK,0,0.0
51167,M,2,C,56,3.24,3,57,34,0,HDTOP,0,0.0
51168,F,3,D,57,2.82,2,84,36,0,STNWG,0,0.0
51169,F,1,C,100,3.38,4,97,18,0,SEDAN,0,0.0
51170,M,6,B,58,2.13,3,95,85,0,UTE,0,0.0
51171,M,3,A,120,3.38,3,83,36,0,HBACK,0,0.0
51172,F,4,D,100,2.47,3,90,51,0,HBACK,0,0.0
51173,M,5,E,93,6.6,1,43,58,0,STNWG,0,0.0
51174,F,4,D,100,3.38,2,70,51,0,SEDAN,0,0.0
51175,M,5,A,100,2.01,3,87,60,0,HBACK,0,0.0
51176,M,4,E,138,3.93,4,57,54,0,TRUCK,0,0.0
51177,M,5,E,108,1.2,2,57,59,0,HBACK,0,0.0
51178,F,3,D,86,6.76,3,96,38,0,STNWG,0,0.0
51179,M,5,E,107,4.23,3,49,64,0,HDTOP,0,0.0
51180,F,2,A,71,3.29,1,85,26,0,HBACK,0,0.0
51181,M,3,B,100,3.19,3,82,42,0,STNWG,0,0.0
51182,F,5,B,138,2.62,3,93,58,0,SEDAN,0,0.0
51183,M,2,C,69,3.06,2,69,34,0,STNWG,0,0.0
51184,M,6,E,95,2.61,3,87,100,0,SEDAN,0,0.0
51185,F,4,A,145,4.17,3,81,52,0,SEDAN,0,0.0
51186,F,1,F,84,3.96,3,91,16,0,UTE,0,0.0
51187,F,3,A,100,2.13,3,84,44,0,SEDAN,0,0.0
51188,F,5,F,100,3.38,2,74,63,0,SEDAN,0,0.0
51189,M,5,A,121,12.91,1,81,64,0,STNWG,0,0.0
51190,F,4,B,109,4.63,2,97,47,0,HBACK,0,0.0
51191,M,5,E,148,11.55,1,82,63,0,STNWG,0,0.0
51192,F,1,C,100,3.25,2,89,19,0,HBACK,0,0.0
51193,M,6,C,100,6.07,2,73,105,0,SEDAN,0,0.0
51194,M,1,B,100,5.49,2,88,24,0,UTE,0,0.0
51195,M,5,C,65,1.84,3,52,63,0,HBACK,0,0.0
51196,F,4,E,100,2.88,2,92,54,0,HBACK,0,0.0
51197,M,5,B,65,4.35,2,83,60,0,SEDAN,0,0.0
51198,F,3,D,98,2.91,3,83,40,0,SEDAN,0,0.0
51199,M,5,A,100,8.62,2,85,59,0,STNWG,0,0.0
51200,M,2,D,82,5.37,2,42,26,0,SEDAN,0,0.0
51201,F,2,C,100,1.75,3,70,32,0,HBACK,0,0.0
51202,M,4,C,149,10.57,1,66,53,0,STNWG,0,0.0
51203,F,2,A,7,4.79,2,74,29,0,HDTOP,0,0.0
51204,M,4,F,80,7.5,2,86,51,0,UTE,0,0.0
51205,F,3,B,66,4.09,3,67,39,0,SEDAN,0,0.0
51206,M,3,C,100,6.07,2,88,42,1,STNWG,1,1799.61
51207,M,4,C,169,3.38,2,88,53,0,HBACK,0,0.0
51208,F,2,C,45,3.38,2,82,32,0,HBACK,0,0.0
51209,F,5,D,94,7.74,2,84,58,0,MIBUS,0,0.0
51210,M,1,D,100,2.91,4,97,15,0,STNWG,0,0.0
51211,F,4,C,105,1.95,4,71,46,0,SEDAN,0,0.0
51212,M,3,E,154,5.62,3,82,43,0,UTE,0,0.0
51213,F,2,B,58,1.23,4,92,34,0,MIBUS,0,0.0
51214,F,2,F,100,6.86,3,93,34,0,STNWG,0,0.0
51215,F,3,C,81,6.18,1,80,45,1,SEDAN,1,2045.13
51216,F,4,B,125,2.85,3,90,47,0,SEDAN,0,0.0
51217,M,4,E,89,1.59,4,86,53,0,SEDAN,0,0.0
51218,M,5,E,80,3.75,1,80,59,0,TRUCK,0,0.0
51219,F,5,A,66,1.12,4,15,56,0,SEDAN,0,0.0
51220,F,1,D,112,1.86,2,77,24,0,HBACK,0,0.0
51221,F,3,A,170,2.16,3,99,37,0,HBACK,0,0.0
51222,F,1,C,170,3.93,1,94,16,1,SEDAN,1,1878.0
51223,M,1,D,90,3.38,3,81,24,0,TRUCK,0,0.0
51224,M,3,F,144,1.66,4,86,43,0,UTE,0,0.0
51225,F,3,B,86,1.84,4,34,37,0,HBACK,0,0.0
51226,F,4,D,127,0.82,4,39,50,0,HBACK,0,0.0
51227,F,4,A,85,4.17,2,89,48,1,SEDAN,1,1853.91
51228,F,4,B,39,3.41,4,96,47,1,MIBUS,1,1947.27
51229,F,3,B,146,2.88,1,99,38,0,HBACK,0,0.0
51230,F,3,B,100,1.26,4,79,44,0,HBACK,0,0.0
51231,F,3,C,63,1.22,4,41,39,0,HBACK,0,0.0
51232,M,5,F,60,5.88,3,14,58,0,UTE,0,0.0
51233,F,3,B,169,1.59,4,44,36,1,SEDAN,1,1982.02
51234,M,5,B,100,3.38,2,75,59,0,SEDAN,0,0.0
51235,M,3,E,114,3.58,3,86,38,0,SEDAN,0,0.0
51236,M,5,B,133,4.12,1,99,63,0,SEDAN,0,0.0
51237,F,2,A,100,3.38,1,87,25,0,SEDAN,0,0.0
51238,M,3,A,89,3.15,2,91,38,0,HBACK,0,0.0
51239,F,4,F,40,2.37,3,94,49,0,UTE,0,0.0
51240,M,3,D,110,3.15,3,55,42,0,TRUCK,0,0.0
51241,F,2,A,132,5.45,1,100,31,0,SEDAN,0,0.0
51242,M,3,A,133,3.06,4,77,40,0,STNWG,0,0.0
51243,F,5,B,104,6.42,1,95,59,0,STNWG,0,0.0
51244,F,4,D,147,1.78,3,99,51,0,SEDAN,0,0.0
51245,F,3,B,100,10.44,1,85,36,0,STNWG,0,0.0
51246,F,6,A,88,2.58,2,81,110,0,HBACK,0,0.0
51247,M,2,E,55,4.75,2,67,29,0,SEDAN,0,0.0
51248,M,2,C,100,3.0,2,90,32,1,TRUCK,3,6021.49
51249,F,5,C,100,2.62,4,64,57,0,STNWG,0,0.0
51250,F,2,D,44,6.86,3,81,33,0,UTE,0,0.0
51251,M,2,C,42,3.38,2,39,28,0,PANVN,0,0.0
51252,F,4,C,65,5.73,1,50,47,0,SEDAN,0,0.0
51253,F,2,F,91,10.02,1,93,29,0,STNWG,0,0.0
51254,F,4,F,43,2.58,4,89,52,0,HDTOP,0,0.0
51255,M,5,D,100,4.38,4,98,60,0,STNWG,0,0.0
51256,F,3,F,156,5.55,3,98,42,0,TRUCK,0,0.0
51257,F,1,A,92,2.29,4,73,19,1,HBACK,1,2240.34
51258,M,4,B,100,4.5,2,81,46,0,SEDAN,0,0.0
51259,M,2,B,141,4.32,4,54,30,1,SEDAN,1,2161.9
51260,F,2,D,112,2.03,4,70,30,0,STNWG,0,0.0
51261,M,4,D,132,6.24,3,90,49,0,TRUCK,0,0.0
51262,F,1,C,74,1.86,4,33,20,0,HBACK,0,0.0
51263,F,3,F,77,8.62,2,18,40,1,STNWG,1,1922.76
51264,M,2,C,83,4.17,2,74,29,0,HBACK,0,0.0
51265,M,3,E,53,3.38,2,76,42,0,STNWG,0,0.0
51266,M,4,C,77,3.69,2,95,53,0,SEDAN,0,0.0
51267,M,2,D,149,2.4,3,99,26,0,HBACK,0,0.0
51268,M,1,F,100,3.38,2,86,23,0,HBACK,0,0.0
51269,M,1,E,60,9.72,1,97,22,0,TRUCK,0,0.0
51270,M,2,C,100,3.93,2,79,35,1,SEDAN,1,1790.72
51271,M,3,D,60,3.42,3,94,41,0,SEDAN,0,0.0
51272,F,2,D,144,6.69,1,67,29,0,STNWG,0,0.0
51273,F,4,A,94,2.82,4,76,52,0,STNWG,0,0.0
51274,M,2,B,100,5.22,3,93,35,0,STNWG,0,0.0
51275,F,2,F,194,5.96,3,53,33,0,HDTOP,0,0.0
51276,F,3,C,56,1.84,4,48,39,0,SEDAN,0,0.0
51277,M,4,D,138,5.52,1,72,53,0,SEDAN,0,0.0
51278,F,3,E,158,4.19,1,13,36,0,SEDAN,0,0.0
51279,M,4,C,110,8.14,3,74,54,0,STNWG,0,0.0
51280,F,4,A,100,4.28,1,95,54,0,SEDAN,0,0.0
51281,M,1,E,100,5.9,3,90,16,0,TRUCK,0,0.0
51282,M,2,C,99,3.7,4,87,27,0,STNWG,0,0.0
51283,F,5,C,105,2.56,3,92,59,0,SEDAN,0,0.0
51284,M,5,B,142,1.8,3,81,55,0,HBACK,0,0.0
51285,M,5,A,62,0.82,4,75,62,0,SEDAN,0,0.0
51286,M,6,A,126,4.54,1,61,109,1,SEDAN,1,2015.57
51287,M,4,A,100,3.38,2,83,52,0,SEDAN,0,0.0
51288,F,4,C,134,3.38,2,65,47,0,COUPE,0,0.0
51289,M,3,C,95,3.1,2,14,40,0,STNWG,0,0.0
51290,F,3,A,45,8.85,1,81,37,0,STNWG,0,0.0
51291,F,1,D,100,4.37,4,94,17,1,STNWG,1,1866.79
51292,F,3,B,73,9.0,2,13,36,0,HBACK,0,0.0
